,smiles,reward,rank,spaya_score,spaya_nb_steps,status,objective,SA_score,type,dataset,method,property,tb_synthesizability
52,CC1(C)CC12NC(=O)N(NC(=O)c1ccc(C(F)(F)F)cc1)C2=O,0.4234184492351862,52,0.7,2,DONE,0.4234184492351862,3.5061598249496138,ws,chembl,smiles_lstm,Sitagliptin MPO,1
53,CN(CC(=O)Nc1ccc(F)cc1F)C(=O)CNC(=O)c1cccs1,0.42252653340293006,53,0.6,2,DONE,0.42252653340293006,2.1145823398555734,ws,chembl,smiles_lstm,Sitagliptin MPO,1
54,CN(CC(=O)Nc1c(F)cccc1F)C(=O)CNC(=O)c1cccs1,0.42252653340293006,54,0.7,1,DONE,0.42252653340293006,2.1793141124308235,ws,chembl,smiles_lstm,Sitagliptin MPO,1
55,CN1C(=O)N(c2ncccn2)CC1C(=O)NCc1ccc(F)c(F)c1Cl,0.42188446533812385,55,0.8,1,DONE,0.42188446533812385,3.2162037142291737,ws,chembl,smiles_lstm,Sitagliptin MPO,1
56,CN1C(=O)N(c2ncccn2)CC1C(=O)NCc1c(F)ccc(F)c1Cl,0.42188446533812385,56,0.8,1,DONE,0.42188446533812385,3.2171690988445576,ws,chembl,smiles_lstm,Sitagliptin MPO,1
57,CN1C(=O)N(c2cncnc2)CC1C(=O)NCc1ccc(F)c(F)c1Cl,0.42188446533812385,57,0.8,1,DONE,0.42188446533812385,3.3246267911522516,ws,chembl,smiles_lstm,Sitagliptin MPO,1
58,CN1C(=O)N(c2cncnc2)CC1C(=O)NCc1c(F)ccc(F)c1Cl,0.42188446533812385,58,0.8,1,DONE,0.42188446533812385,3.3255921757676354,ws,chembl,smiles_lstm,Sitagliptin MPO,1
59,CC(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(F)(F)F,0.42169926661314067,59,0.6,1,DONE,0.42169926661314067,2.669561525211874,ws,chembl,smiles_lstm,Sitagliptin MPO,1
60,CCN(CC(=O)Nc1c(F)cccc1F)C(=O)c1cnc(C)cn1,0.42157450540958763,60,0.6,1,DONE,0.42157450540958763,2.2763845522417654,ws,chembl,smiles_lstm,Sitagliptin MPO,1
61,O=C(Cn1cccn1)NCCc1csc2nc(-c3ccc(F)cc3)nn12,0.42040392399285414,61,0.6,1,DONE,0.42040392399285414,2.532505197965685,ws,chembl,smiles_lstm,Sitagliptin MPO,1
62,C=CCNC(=S)NNC(=O)c1cccn(Cc2cccc(C(F)(F)F)c2)c1=O,0.4197555509851825,62,0.6,1,DONE,0.4197555509851825,2.4871737784288968,ws,chembl,smiles_lstm,Sitagliptin MPO,1
63,O=C(NCc1ccccc1)C(F)(F)C(F)(F)C(=O)NCc1ccncc1,0.4186261845165607,63,0.8,2,DONE,0.4186261845165607,2.2838467971559684,ws,chembl,smiles_lstm,Sitagliptin MPO,1
64,O=C(NCc1ccccc1)C(F)(F)C(F)(F)C(=O)NCc1cccnc1,0.4186261845165607,64,0.8,2,DONE,0.4186261845165607,2.268387181771354,ws,chembl,smiles_lstm,Sitagliptin MPO,1
65,Cn1c(=O)c2c(ccn2CC(=O)Nc2ccc(SC(F)(F)F)cc2)n(C)c1=O,0.4184553691765239,65,0.8,1,DONE,0.4184553691765239,2.568684467739585,ws,chembl,smiles_lstm,Sitagliptin MPO,1
66,FC(F)(F)c1nc(NC2CC2)c2nnn(CC3CCCO3)c2n1,0.4182247022931601,66,0.6,4,DONE,0.4182247022931601,3.2451645006979266,ws,chembl,smiles_lstm,Sitagliptin MPO,1
67,O=CCN1C(=O)C(NC(=O)C(F)(F)F)N=C(c2ccccc2)c2ccccc21,0.4178073711130852,67,0.6,3,DONE,0.4178073711130852,3.0442703788956313,ws,chembl,smiles_lstm,Sitagliptin MPO,1
68,CN(CC(=O)Nc1ccc(F)cc1F)C(=O)CSc1ncccn1,0.4173249398869862,68,0.7,2,DONE,0.4173249398869862,2.189841988835024,ws,chembl,smiles_lstm,Sitagliptin MPO,1
69,CN(CC(=O)Nc1c(F)cccc1F)C(=O)CSc1ncccn1,0.4173249398869862,69,0.7,3,DONE,0.4173249398869862,2.2565060531289394,ws,chembl,smiles_lstm,Sitagliptin MPO,1
70,CN(CC(=O)Nc1ccccc1F)C(=O)Cn1cc(C(F)(F)F)ccc1=O,0.4170371956591961,70,0.7,3,DONE,0.4170371956591961,2.2223611567800656,ws,chembl,smiles_lstm,Sitagliptin MPO,1
71,Cn1cnc(S(=O)(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)c1,0.41604881361653184,71,0.7,1,DONE,0.41604881361653184,2.5232121817713526,ws,chembl,smiles_lstm,Sitagliptin MPO,1
72,COc1ccccc1NC(=S)NNC(=O)Cn1cc(C(F)(F)F)ccc1=O,0.4159390674235703,72,0.7,1,DONE,0.4159390674235703,2.2853523651644245,ws,chembl,smiles_lstm,Sitagliptin MPO,1
73,COc1ccc(NC(=S)NNC(=O)Cn2cc(C(F)(F)F)ccc2=O)cc1,0.4159390674235703,73,0.7,1,DONE,0.4159390674235703,2.2487985190105775,ws,chembl,smiles_lstm,Sitagliptin MPO,1
74,COc1ncnc(Cn2cc(C(=O)NCCF)c3ncc(F)cc32)c1C,0.4152278945794283,74,0.6,5,DONE,0.4152278945794283,2.9212653166501745,ws,chembl,smiles_lstm,Sitagliptin MPO,1
75,O=C(Cn1nnc(-c2ccc(F)cc2F)n1)NCCc1ccccc1,0.4143167275813953,75,0.7,2,DONE,0.4143167275813953,2.0875127746381796,ws,chembl,smiles_lstm,Sitagliptin MPO,1
76,CN(CC(=O)Nc1ccccc1F)C(=O)NCc1cccnc1,0.4139130222618796,76,0.6,2,DONE,0.4139130222618796,1.9446410747489828,ws,chembl,smiles_lstm,Sitagliptin MPO,1
77,CN(CC(=O)Nc1cccc(F)c1)C(=O)NCc1cccnc1,0.4139130222618796,77,0.6,1,DONE,0.4139130222618796,1.9641471102519397,ws,chembl,smiles_lstm,Sitagliptin MPO,1
78,O=C(NCCNc1ncccn1)NCCc1cc(F)cc(F)c1F,0.41348515472817815,78,0.7,1,DONE,0.41348515472817815,2.384783708967394,ws,chembl,smiles_lstm,Sitagliptin MPO,1
79,COCCN(Cc1cc2cccc(C)c2n2nnnc12)C(=O)C(F)(F)F,0.4131103712262313,79,0.7,4,DONE,0.4131103712262313,2.8080410279251993,ws,chembl,smiles_lstm,Sitagliptin MPO,1
80,CN(CC(=O)Nc1ccc(F)cc1)C(=O)c1ccc(-n2cncn2)cc1,0.41295329510820344,80,0.7,2,DONE,0.41295329510820344,2.0222712774054497,ws,chembl,smiles_lstm,Sitagliptin MPO,1
81,COCCCn1c(=O)c(-c2c(F)cccc2F)nc2cnc(OC)nc21,0.4118984280742743,81,0.7,4,DONE,0.4118984280742743,2.628405885670194,ws,chembl,smiles_lstm,Sitagliptin MPO,1
82,O=C1C=CN(c2c(F)cc(N3CC(Cn4ccnn4)OC3=O)c(F)c2F)CC1,0.41169733738710784,82,0.6,3,DONE,0.41169733738710784,3.803506720742684,ws,chembl,smiles_lstm,Sitagliptin MPO,1
83,CCN(Cc1ccncc1)C(=O)Cn1nnc(-c2ccc(F)cc2)n1,0.4109786355719688,83,0.7,1,DONE,0.4109786355719688,2.2397858515612583,ws,chembl,smiles_lstm,Sitagliptin MPO,1
84,O=C(CN1C(=O)NC(Cc2ccccc2)C1=O)Nc1cccc(F)c1F,0.4107525630175802,84,0.7,1,DONE,0.4107525630175802,2.5579894623851267,ws,chembl,smiles_lstm,Sitagliptin MPO,1
85,CCCN(Cc1cnn(C)c1)S(=O)(=O)c1cccc(F)c1C#N,0.4106213467170786,85,0.7,2,DONE,0.4106213467170786,2.5091903224243843,ws,chembl,smiles_lstm,Sitagliptin MPO,1
86,Cc1ccc2nc(SCC(=O)NCc3ccc(F)cc3)nc(=O)n2c1,0.40998308272926687,86,0.7,2,DONE,0.40998308272926687,2.3047860140748,ws,chembl,smiles_lstm,Sitagliptin MPO,1
87,CC(NC(=O)Cn1cccnc1=O)c1ccc(OC(F)(F)F)cc1,0.4076703514647901,87,0.7,2,DONE,0.4076703514647901,2.6720841266576283,ws,chembl,smiles_lstm,Sitagliptin MPO,1
88,Cn1c(OCC(F)(F)F)nc2c1c(=O)n(Cc1cccc(Cl)c1)c(=O)n2C,0.4069420107034616,88,0.7,2,DONE,0.4069420107034616,2.5870745392879684,ws,chembl,smiles_lstm,Sitagliptin MPO,1
89,CC1(C)CC12NC(=O)N(NC(=O)c1cccc(C(F)(F)F)c1)C2=O,0.4069321963709306,89,0.7,2,DONE,0.4069321963709306,3.5442960886858774,ws,chembl,smiles_lstm,Sitagliptin MPO,1
90,O=C(Cn1nnc(-c2ccc(F)cc2)n1)NCCc1c(F)cccc1F,0.4060232757189428,90,0.7,1,DONE,0.4060232757189428,2.2092822961164664,ws,chembl,smiles_lstm,Sitagliptin MPO,1
91,Cn1c(CC(=O)NNC(=O)c2ccc(F)cc2F)nc2ccccc21,0.4059813435103138,91,0.7,1,DONE,0.4059813435103138,2.126218269143676,ws,chembl,smiles_lstm,Sitagliptin MPO,1
92,CCN1C(=O)N(c2cn(C)cn2)CC1C(=O)Nc1ccc(F)c(F)c1F,0.4042904955122435,92,0.7,2,DONE,0.4042904955122435,3.4573943155292817,ws,chembl,smiles_lstm,Sitagliptin MPO,1
93,Cn1c(=O)c2c(ccn2CC(=O)Nc2cccc(SC(F)(F)F)c2)n(C)c1=O,0.40334997657290067,93,0.8,2,DONE,0.40334997657290067,2.6076887187517315,ws,chembl,smiles_lstm,Sitagliptin MPO,1
94,COc1cccc(NC(=S)NNC(=O)Cn2cc(C(F)(F)F)ccc2=O)c1,0.40247446981524243,94,0.7,1,DONE,0.40247446981524243,2.294805171817231,ws,chembl,smiles_lstm,Sitagliptin MPO,1
95,O=C(Cn1nc(-c2ccc(F)cc2)oc1=O)NCCc1ccc(F)cc1,0.4004643320845581,95,0.7,2,DONE,0.4004643320845581,2.06543946867364,ws,chembl,smiles_lstm,Sitagliptin MPO,1
96,CN(C)c1ccc(C(=O)NNC(=S)NC(=O)c2ccc(F)cc2)cc1,0.4000827158670376,96,0.7,2,DONE,0.4000827158670376,1.945354246210087,ws,chembl,smiles_lstm,Sitagliptin MPO,1
97,CN(C)c1ccc(C(=O)NC(=S)NNC(=O)c2ccc(F)cc2)cc1,0.4000827158670376,97,0.7,3,DONE,0.4000827158670376,1.945354246210087,ws,chembl,smiles_lstm,Sitagliptin MPO,1
98,CCCN(Cc1cnn(C)c1)S(=O)(=O)c1ccc(F)c(C#N)c1,0.400036806831471,98,0.7,2,DONE,0.400036806831471,2.467423289457349,ws,chembl,smiles_lstm,Sitagliptin MPO,1
99,OC1(c2cccnc2)CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,0.3998443945458278,99,0.7,1,DONE,0.3998443945458278,2.7851662878004593,ws,chembl,smiles_lstm,Sitagliptin MPO,1
0,CC(=O)N(C(C)=O)c1cccc(-c2ccc3c(N)nccc3c2)c1,0.6006868920394728,0,0.7,3,DONE,0.6006868920394728,2.360412138088755,ws,chembl,smiles_lstm,Zaleplon MPO,1
1,CCN(C(=O)CO)c1cccc(-c2cnc3ccccc3n2)c1,0.6004915754936675,1,0.7,3,DONE,0.6004915754936675,2.207600612134673,ws,chembl,smiles_lstm,Zaleplon MPO,1
2,CCN(C(=O)Cn1cc(C#N)c2cc(O)ccc21)c1cccc(Cl)c1,0.5953758397607248,2,0.7,2,DONE,0.5953758397607248,2.4567239834293897,ws,chembl,smiles_lstm,Zaleplon MPO,1
3,COc1cccc(-c2cnn3c(-c4cccc(OC)c4)ccnc23)c1,0.5896187708660299,3,0.6,1,DONE,0.5896187708660299,2.1075614574622072,ws,chembl,smiles_lstm,Zaleplon MPO,1
4,COc1cccc(N(C)C(=O)Cn2cc(C#N)c3ccccc32)c1,0.5860327153276884,4,0.7,3,DONE,0.5860327153276884,2.2336040709583447,ws,chembl,smiles_lstm,Zaleplon MPO,1
5,CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,0.5850564821770182,5,1.0,1,DONE,0.5850564821770182,2.563180107692167,ws,chembl,smiles_lstm,Zaleplon MPO,1
6,CCN(C(=O)c1c(-c2cccc(C#N)c2)noc1C)c1ccccc1,0.5849723724351383,6,0.6,4,DONE,0.5849723724351383,2.264476154919871,ws,chembl,smiles_lstm,Zaleplon MPO,1
7,CCOc1cccc(-c2ccnc3c(-c4ccccc4)cnn23)c1,0.5840700418464316,7,0.7,1,DONE,0.5840700418464316,2.0476325873052943,ws,chembl,smiles_lstm,Zaleplon MPO,1
8,CC(=O)N(Cc1ccc(-c2cnn(C)c2)cc1F)c1cccc(Cl)c1,0.5772240518878761,8,0.7,2,DONE,0.5772240518878761,2.317943983429389,ws,chembl,smiles_lstm,Zaleplon MPO,1
9,CCN(C(=O)c1c(-c2ccccc2)noc1C)c1cccc(Cl)c1,0.5684683111019719,9,0.6,4,DONE,0.5684683111019719,2.118357238379158,ws,chembl,smiles_lstm,Zaleplon MPO,1
10,CCN(C(=O)c1nnc(-c2cccc(C)c2)o1)c1ccccc1,0.5672245255634084,10,0.6,3,DONE,0.5672245255634084,2.204955157589218,ws,chembl,smiles_lstm,Zaleplon MPO,1
11,CCN(C(=O)c1c(-c2cccnc2)noc1C)c1ccccc1,0.5672245255634084,11,0.6,2,DONE,0.5672245255634084,2.1971803324143924,ws,chembl,smiles_lstm,Zaleplon MPO,1
12,CC(=O)N(Cc1noc(-c2cccc(C)c2)n1)c1ccccc1,0.5672245255634084,12,0.7,1,DONE,0.5672245255634084,2.1456537589878195,ws,chembl,smiles_lstm,Zaleplon MPO,1
13,COc1ccc(-c2ccnc3c(-c4cccc(C)c4)cnn23)cc1,0.5663390174172236,13,0.7,1,DONE,0.5663390174172236,2.053766210583426,ws,chembl,smiles_lstm,Zaleplon MPO,1
14,CCN(C(=O)c1c(-c2cccnc2)noc1C)c1cccc(Cl)c1,0.5651605855893976,14,0.6,4,DONE,0.5651605855893976,2.3123296365692045,ws,chembl,smiles_lstm,Zaleplon MPO,1
15,CCN(C(=O)Cn1cc(C#N)c2ccccc21)c1cccc(Cl)c1,0.5651605855893976,15,0.7,3,DONE,0.5651605855893976,2.2785470573836832,ws,chembl,smiles_lstm,Zaleplon MPO,1
16,CCN(C(=O)Cn1cc(C#N)c2ccccc21)c1cccc(Br)c1,0.5651605855893976,16,0.6,1,DONE,0.5651605855893976,2.342968324352009,ws,chembl,smiles_lstm,Zaleplon MPO,1
17,CCN(C(=O)COc1nc2ccccc2cc1C#N)c1ccccc1,0.5608505606810886,17,0.6,1,DONE,0.5608505606810886,2.2218435438689514,ws,chembl,smiles_lstm,Zaleplon MPO,1
18,Cc1cccc(N(C)C(=O)Cn2cc(C#N)c3ccccc32)c1,0.5590625960767223,18,0.7,3,DONE,0.5590625960767223,2.232964861731231,ws,chembl,smiles_lstm,Zaleplon MPO,1
19,CCN(C(=O)c1cnc2c(C)cccn2c1=O)c1ccccc1,0.5590625960767223,19,0.7,3,DONE,0.5590625960767223,2.1946365777075627,ws,chembl,smiles_lstm,Zaleplon MPO,1
20,CC(=O)N(Cc1nc(O)c2ccccc2n1)c1cccc(C)c1,0.5590625960767223,20,0.7,3,DONE,0.5590625960767223,2.2908439149856683,ws,chembl,smiles_lstm,Zaleplon MPO,1
21,COc1ccc(-c2ccnc3c(-c4ccccc4)cnn23)c(OC)c1,0.5580945215909732,21,0.7,1,DONE,0.5580945215909732,2.1049193078310147,ws,chembl,smiles_lstm,Zaleplon MPO,1
22,CCN(C(=O)c1nc(-c2cccc(Cl)c2)oc1C)c1ccccc1,0.5574515625397477,22,0.7,3,DONE,0.5574515625397477,2.134418776840697,ws,chembl,smiles_lstm,Zaleplon MPO,1
23,CC(=O)N(Cc1c(-c2cccc(F)c2)noc1C)c1ccccc1,0.5574515625397477,23,0.7,2,DONE,0.5574515625397477,2.2237590483339105,ws,chembl,smiles_lstm,Zaleplon MPO,1
24,CCOC(=O)c1cnn(-c2cc(C)ccn2)c1-c1ccccc1,0.5561733643525362,24,0.7,4,DONE,0.5561733643525362,2.1586062065402682,ws,chembl,smiles_lstm,Zaleplon MPO,1
25,COc1cccc(-c2cnn3c(-c4ccccc4C)ccnc23)c1,0.5559789845525962,25,0.8,1,DONE,0.5559789845525962,2.120569946847162,ws,chembl,smiles_lstm,Zaleplon MPO,1
26,COc1cccc(-c2cnn3c(-c4ccccc4)ccnc23)c1C,0.5559789845525962,26,0.8,2,DONE,0.5559789845525962,2.1815167600339738,ws,chembl,smiles_lstm,Zaleplon MPO,1
27,CC(=O)N(Cc1cc2ccc(C)cc2nc1O)c1ccccc1C#N,0.5557642628890493,27,0.7,3,DONE,0.5557642628890493,2.607595631781038,ws,chembl,smiles_lstm,Zaleplon MPO,1
28,CC(=O)N(C)c1cccc(-c2cc(C(=O)O)nn2-c2ccccc2)c1,0.5557642628890493,28,0.8,3,DONE,0.5557642628890493,2.193399807605214,ws,chembl,smiles_lstm,Zaleplon MPO,1
29,COc1cccc(N(C)C(=O)c2cn(C)c3ccc(C#N)cc23)c1,0.5540132607341696,29,0.7,4,DONE,0.5540132607341696,2.30197930226786,ws,chembl,smiles_lstm,Zaleplon MPO,1
30,CCOc1ccc(-c2ccnc3c(-c4ccccc4)cnn23)cc1,0.5531638829979657,30,0.7,1,DONE,0.5531638829979657,1.9911090770127693,ws,chembl,smiles_lstm,Zaleplon MPO,1
31,CCN(C(=O)Cn1ccc(-c2cccc(F)c2)n1)c1cccc(Cl)c1,0.5530061105642454,31,0.8,2,DONE,0.5530061105642454,2.2460042155915954,ws,chembl,smiles_lstm,Zaleplon MPO,1
32,CC(=O)c1cccc(-c2nc(CN(C(C)=O)c3ccccc3)no2)c1,0.5530061105642454,32,0.7,2,DONE,0.5530061105642454,2.2158586034572494,ws,chembl,smiles_lstm,Zaleplon MPO,1
33,CC(=O)N(Cc1ncc(-c2ccccc2)cn1)c1cccc(Cl)c1,0.5518955161657739,33,0.7,1,DONE,0.5518955161657739,2.1858207638562384,ws,chembl,smiles_lstm,Zaleplon MPO,1
34,COc1cccc(NC(=O)Cn2cc(C#N)c3cc(C)ccc32)c1,0.5512908203729234,34,0.7,1,DONE,0.5512908203729234,2.064467193130289,ws,chembl,smiles_lstm,Zaleplon MPO,1
35,CN(C)c1ncc(-c2cc(C(=O)O)ccn2)cc1-c1ccccc1,0.5512908203729234,35,0.7,4,DONE,0.5512908203729234,2.2232357451664875,ws,chembl,smiles_lstm,Zaleplon MPO,1
36,CCN(C(=O)Cn1cc(C#N)c2ccccc2c1=O)c1cccc(Cl)c1,0.5508503999531663,36,0.8,2,DONE,0.5508503999531663,2.3156990363551255,ws,chembl,smiles_lstm,Zaleplon MPO,1
37,CCOc1cccc(-c2ccnc3c(-c4cccc(Br)c4)cnn23)c1,0.5498861554464902,37,0.8,1,DONE,0.5498861554464902,2.2144689390217422,ws,chembl,smiles_lstm,Zaleplon MPO,1
38,CCOc1cccc(-c2ccnc3c(-c4ccc(F)cc4)cnn23)c1,0.5498861554464902,38,0.7,1,DONE,0.5498861554464902,2.118401288863682,ws,chembl,smiles_lstm,Zaleplon MPO,1
39,CCOc1cccc(-c2ccnc3c(-c4ccc(Cl)cc4)cnn23)c1,0.5498861554464902,39,0.7,1,DONE,0.5498861554464902,2.11350392321563,ws,chembl,smiles_lstm,Zaleplon MPO,1
40,CCOc1cccc(-c2ccnc3c(-c4ccc(Br)cc4)cnn23)c1,0.5498861554464902,40,0.7,2,DONE,0.5498861554464902,2.1643800032999287,ws,chembl,smiles_lstm,Zaleplon MPO,1
41,CCN(C(=O)c1cn(C)c(=O)c2ccccc12)c1cccc(Cl)c1,0.54919256429658,41,0.7,2,DONE,0.54919256429658,2.146011678846506,ws,chembl,smiles_lstm,Zaleplon MPO,1
42,CC(=O)N(Cc1cc2ccc(C)cc2nc1O)c1cccc(Cl)c1,0.54919256429658,42,0.7,3,DONE,0.54919256429658,2.4269005422219365,ws,chembl,smiles_lstm,Zaleplon MPO,1
43,CC(=O)N(Cc1cc2ccc(C)cc2nc1O)c1cccc(Br)c1,0.54919256429658,43,0.7,3,DONE,0.54919256429658,2.492283320637549,ws,chembl,smiles_lstm,Zaleplon MPO,1
44,CC(=O)N(Cc1cc2cc(C)ccc2nc1O)c1cccc(F)c1,0.54919256429658,44,0.7,3,DONE,0.54919256429658,2.4406041013493756,ws,chembl,smiles_lstm,Zaleplon MPO,1
45,CC(=O)N(Cc1cc2cc(C)ccc2nc1O)c1cccc(Cl)c1,0.54919256429658,45,0.7,2,DONE,0.54919256429658,2.4271919314297428,ws,chembl,smiles_lstm,Zaleplon MPO,1
46,CC(=O)N(Cc1cc2cc(C)ccc2nc1O)c1cccc(Br)c1,0.54919256429658,46,0.7,3,DONE,0.54919256429658,2.492574709845357,ws,chembl,smiles_lstm,Zaleplon MPO,1
47,CCN(C(C)=O)c1cccc(-c2cnc3cc(C)ccn23)c1,0.5487960617284648,47,0.7,2,DONE,0.5487960617284648,2.4113146723232344,ws,chembl,smiles_lstm,Zaleplon MPO,1
48,CCN(C(=O)c1cnc2ccc(C)cn2c1=O)c1ccccc1,0.5479333034257059,48,0.7,4,DONE,0.5479333034257059,2.215929832145431,ws,chembl,smiles_lstm,Zaleplon MPO,1
49,CCOc1ccc(C(=O)Nc2ccnc(-c3cccnc3)c2)cc1,0.5459642140991688,49,0.7,3,DONE,0.5459642140991688,1.8632114853086996,ws,chembl,smiles_lstm,Zaleplon MPO,1
50,CC(=O)N(Cc1c(C)nn(-c2ccccc2)c1Cl)c1cccc(Cl)c1,0.5450487732547404,50,0.7,4,DONE,0.5450487732547404,2.2415448625502687,ws,chembl,smiles_lstm,Zaleplon MPO,1
51,CCN(C(=O)Cc1noc(-c2cccc(C)c2)n1)c1cccc(Cl)c1,0.5429024508215757,51,0.7,1,DONE,0.5429024508215757,2.2799428938147788,ws,chembl,smiles_lstm,Zaleplon MPO,1
52,CCN(C(=O)Cc1nc(-c2cccc(C)c2)no1)c1cccc(Cl)c1,0.5429024508215757,52,0.7,3,DONE,0.5429024508215757,2.258239535201561,ws,chembl,smiles_lstm,Zaleplon MPO,1
53,CC(=O)N(Cc1cnc(-c2ccccc2)nc1)c1ccccc1,0.542370384695611,53,0.7,1,DONE,0.542370384695611,1.9674192218831337,ws,chembl,smiles_lstm,Zaleplon MPO,1
54,CC(=O)Nc1cccc(-c2ccnc3c(-c4ccccc4)cnn23)c1,0.5415394908412425,54,0.7,2,DONE,0.5415394908412425,2.0764645133104676,ws,chembl,smiles_lstm,Zaleplon MPO,1
55,CCC(=O)Nc1cc2ccc(-c3cccc(C#N)c3C)cc2cn1,0.5407437844164217,55,0.7,2,DONE,0.5407437844164217,2.3410665143972587,ws,chembl,smiles_lstm,Zaleplon MPO,1
56,COc1ccc(-c2cnn3c(-c4cccc(C)n4)ccnc23)cc1O,0.5402081292236175,56,0.8,2,DONE,0.5402081292236175,2.438980082330488,ws,chembl,smiles_lstm,Zaleplon MPO,1
57,Cc1cc(Nc2nccc(C)n2)cc(-c2cccc(C(=O)O)c2)c1,0.5396870722208659,57,0.7,3,DONE,0.5396870722208659,2.0620481886054023,ws,chembl,smiles_lstm,Zaleplon MPO,1
58,COc1ccccc1NC(=O)Cn1cc(C#N)c2cc(C)ccc21,0.5396870722208659,58,0.7,1,DONE,0.5396870722208659,2.0507818990126427,ws,chembl,smiles_lstm,Zaleplon MPO,1
59,COc1cccc(NC(=O)Cn2cc(C#N)c3ccccc32)c1C,0.5396870722208659,59,0.7,1,DONE,0.5396870722208659,2.1017072383791575,ws,chembl,smiles_lstm,Zaleplon MPO,1
60,COc1ccc(NC(=O)Cn2cc(C#N)c3ccccc32)cc1C,0.5396870722208659,60,0.7,1,DONE,0.5396870722208659,2.0396723967501984,ws,chembl,smiles_lstm,Zaleplon MPO,1
61,CC(=O)Nc1cccc(-c2ccc(-n3cc(C(C)=O)cn3)cc2)c1,0.5396870722208659,61,0.7,2,DONE,0.5396870722208659,1.9855013560262158,ws,chembl,smiles_lstm,Zaleplon MPO,1
62,CCc1cccc(N(C)C(=O)c2cnc(-c3cccnc3)s2)c1,0.5395606590143716,62,0.7,3,DONE,0.5395606590143716,2.3404145981486604,ws,chembl,smiles_lstm,Zaleplon MPO,1
63,CC(=O)N(Cc1cccc(-n2cccc2)c1)c1cccc(C#N)c1,0.5380058236113161,63,0.8,2,DONE,0.5380058236113161,2.3134622354281458,ws,chembl,smiles_lstm,Zaleplon MPO,1
64,Cc1cccc(CNc2ccnc(-c3cccc(C(=O)O)c3)n2)c1,0.5370861555295746,64,0.7,2,DONE,0.5370861555295746,2.0019157471338307,ws,chembl,smiles_lstm,Zaleplon MPO,1
65,Cc1ccc(CNc2ccnc(-c3cccc(C(=O)O)c3)n2)cc1,0.5370861555295746,65,0.7,2,DONE,0.5370861555295746,1.9559625698763075,ws,chembl,smiles_lstm,Zaleplon MPO,1
66,COc1cccc(-c2ccnc(C(=O)Nc3ccccc3C)n2)c1,0.5370861555295746,66,0.7,3,DONE,0.5370861555295746,1.9550756133545661,ws,chembl,smiles_lstm,Zaleplon MPO,1
67,COc1ccc(-c2cccc(NC(=O)c3cccnc3C)c2)cn1,0.5370861555295746,67,0.7,1,DONE,0.5370861555295746,1.977614743789351,ws,chembl,smiles_lstm,Zaleplon MPO,1
68,CC(=O)C(=O)N(Cc1cccc(-c2cc[nH]n2)c1)c1ccccc1,0.5370861555295746,68,0.7,2,DONE,0.5370861555295746,2.5735833056622592,ws,chembl,smiles_lstm,Zaleplon MPO,1
69,CCC(=O)Nc1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,0.5368776581264347,69,0.8,1,DONE,0.5368776581264347,2.385526553553998,ws,chembl,smiles_lstm,Zaleplon MPO,1
70,CC(=O)N(Cc1c(C#N)c2ccc(F)cc2n1C)c1ccccc1,0.5367722131693322,70,0.7,2,DONE,0.5367722131693322,2.495296409041682,ws,chembl,smiles_lstm,Zaleplon MPO,1
71,CC(=O)N(Cc1c(C#N)c2cc(Cl)ccc2n1C)c1ccccc1,0.5367722131693322,71,0.7,3,DONE,0.5367722131693322,2.471346696068089,ws,chembl,smiles_lstm,Zaleplon MPO,1
72,COc1ccc(-c2ccnc3c(-c4cccc(Br)c4)cnn23)c(OC)c1,0.5355797158047753,72,0.7,2,DONE,0.5355797158047753,2.2676276433098135,ws,chembl,smiles_lstm,Zaleplon MPO,1
73,COc1cccc(-c2ccnc3c(-c4ccccc4)c(C)nn23)c1,0.5353090355834597,73,0.7,1,DONE,0.5353090355834597,2.054737419374634,ws,chembl,smiles_lstm,Zaleplon MPO,1
74,CCN(C(=O)Cn1cnc2cc(C)ccc2c1=O)c1cccc(Cl)c1,0.5353090355834597,74,0.8,2,DONE,0.5353090355834597,2.179017609803015,ws,chembl,smiles_lstm,Zaleplon MPO,1
75,CC(=O)N(Cc1c(-c2cccc(F)c2)noc1C)c1cccc(Cl)c1,0.5353090355834597,75,0.7,2,DONE,0.5353090355834597,2.336814313099719,ws,chembl,smiles_lstm,Zaleplon MPO,1
76,COc1cccc(NC(=O)c2cnn3c(-c4ccccc4)ccnc23)c1,0.5349293850471848,76,0.7,1,DONE,0.5349293850471848,1.9979252384515132,ws,chembl,smiles_lstm,Zaleplon MPO,1
77,Cc1cccc(N(C)C(=O)c2cnc(-c3ccccc3)nc2)c1,0.5340894345217363,77,0.7,3,DONE,0.5340894345217363,1.981444668078728,ws,chembl,smiles_lstm,Zaleplon MPO,1
78,CCOC(=O)c1cnn(-c2cccc(C)c2)c1-c1ccncc1,0.5340894345217363,78,0.7,1,DONE,0.5340894345217363,2.1432432694773293,ws,chembl,smiles_lstm,Zaleplon MPO,1
